Time,Vm
31.116,-66.864
31.117,-66.864
31.118,-66.7114
31.119,-66.8945
31.12,-66.6809
31.121,-66.6809
31.122,-66.6504
31.123,-66.7419
31.124,-66.7725
31.125,-66.6809
31.126,-66.6199
31.127,-66.7114
31.128,-66.6809
31.129,-66.5588
31.13,-66.7725
31.131,-66.7114
31.132,-66.6504
31.133,-66.6199
31.134,-66.7114
31.135,-66.5588
31.136,-66.6809
31.137,-66.7725
31.138,-66.6809
31.139,-66.5894
31.14,-66.5588
31.141,-66.6199
31.142,-66.6504
31.143,-66.5588
31.144,-66.4978
31.145,-66.4673
31.146,-66.4368
31.147,-66.4673
31.148,-66.5588
31.149,-66.5894
31.15,-66.6199
31.151,-66.5588
31.152,-66.5588
31.153,-66.4978
31.154,-66.4673
31.155,-66.5283
31.156,-66.4978
31.157,-66.3757
31.158,-66.4063
31.159,-66.3452
31.16,-66.4063
31.161,-66.3452
31.162,-66.3452
31.163,-66.4368
31.164,-66.3147
31.165,-66.4368
31.166,-66.3757
31.167,-66.4368
31.168,-66.3757
31.169,-66.3757
31.17,-66.1926
31.171,-66.3757
31.172,-66.1316
31.173,-66.4368
31.174,-66.3757
31.175,-66.3452
31.176,-66.3452
31.177,-66.2231
31.178,-66.4063
31.179,-66.1621
31.18,-66.3452
31.181,-66.3452
31.182,-66.2231
31.183,-66.3757
31.184,-66.3452
31.185,-66.2842
31.186,-66.2537
31.187,-66.2537
31.188,-66.2842
31.189,-66.1926
31.19,-66.1621
31.191,-66.2842
31.192,-66.3452
31.193,-66.1621
31.194,-66.2842
31.195,-66.1621
31.196,-66.04
31.197,-66.2231
31.198,-66.1926
31.199,-66.1926
31.2,-66.1621
31.201,-66.1926
31.202,-66.1926
31.203,-66.1926
31.204,-66.2231
31.205,-66.04
31.206,-66.1621
31.207,-66.2231
31.208,-66.1926
31.209,-66.04
31.21,-66.1011
31.211,-66.1316
31.212,-66.1621
31.213,-66.1316
31.214,-66.1011
31.215,-66.04
31.216,-66.1621
31.217,-66.1316
31.218,-66.1316
31.219,-66.1316
31.22,-66.1926
31.221,-66.0095
31.222,-66.1316
31.223,-65.979
31.224,-66.1011
31.225,-66.0706
31.226,-66.0095
31.227,-66.1011
31.228,-65.9485
31.229,-66.1011
31.23,-66.04
31.231,-65.9485
31.232,-66.1316
31.233,-66.0095
31.234,-65.9485
31.235,-65.979
31.236,-66.0706
31.237,-66.04
31.238,-65.979
31.239,-65.8875
31.24,-66.0095
31.241,-65.918
31.242,-65.8264
31.243,-65.8875
31.244,-65.918
31.245,-65.918
31.246,-65.9485
31.247,-65.8875
31.248,-65.9485
31.249,-65.8569
31.25,-65.8264
31.251,-65.918
31.252,-65.8569
31.253,-65.8875
31.254,-65.979
31.255,-65.918
31.256,-65.9485
31.257,-65.8569
31.258,-65.8264
31.259,-65.8569
31.26,-65.8875
31.261,-65.7654
31.262,-65.7959
31.263,-65.7654
31.264,-65.8875
31.265,-65.8569
31.266,-65.8569
31.267,-65.8264
31.268,-65.918
31.269,-65.9485
31.27,-65.7654
31.271,-65.7654
31.272,-65.8569
31.273,-65.7959
31.274,-65.7654
31.275,-65.8569
31.276,-65.8569
31.277,-65.8569
31.278,-65.7043
31.279,-65.7349
31.28,-65.7043
31.281,-65.7043
31.282,-65.7043
31.283,-65.8569
31.284,-65.8569
31.285,-65.7654
31.286,-65.7959
31.287,-65.7654
31.288,-65.7043
31.289,-65.7349
31.29,-65.7043
31.291,-65.7959
31.292,-65.6738
31.293,-65.7349
31.294,-65.7349
31.295,-65.7349
31.296,-65.7043
31.297,-65.5823
31.298,-65.6128
31.299,-65.7043
31.3,-65.8569
31.301,-65.7349
31.302,-65.7043
31.303,-65.7043
31.304,-65.5212
31.305,-65.6433
31.306,-65.6128
31.307,-65.5518
31.308,-65.5823
31.309,-65.5518
31.31,-65.5518
31.311,-65.5823
31.312,-65.5212
31.313,-65.5518
31.314,-65.5823
31.315,-65.5518
31.316,-65.6128
31.317,-65.6128
31.318,-65.5823
31.319,-65.6738
31.32,-65.5823
31.321,-65.4907
31.322,-65.5518
31.323,-65.5212
31.324,-65.6128
31.325,-65.6738
31.326,-65.5212
31.327,-65.5823
31.328,-65.5212
31.329,-65.3687
31.33,-65.4602
31.331,-65.4602
31.332,-65.4907
31.333,-65.5212
31.334,-65.7349
31.335,-65.5823
31.336,-65.6128
31.337,-65.3687
31.338,-65.4907
31.339,-65.4907
31.34,-65.4297
31.341,-65.4297
31.342,-65.3992
31.343,-65.3992
31.344,-65.3381
31.345,-65.3992
31.346,-65.4907
31.347,-65.4297
31.348,-65.3687
31.349,-65.4907
31.35,-65.4907
31.351,-65.3687
31.352,-65.3992
31.353,-65.4297
31.354,-65.4297
31.355,-65.4297
31.356,-65.2466
31.357,-65.4602
31.358,-65.3687
31.359,-65.3076
31.36,-65.3992
31.361,-65.2161
31.362,-65.3687
31.363,-65.3992
31.364,-65.3381
31.365,-65.3992
31.366,-65.3381
31.367,-65.3076
31.368,-65.4297
31.369,-65.3381
31.37,-65.3381
31.371,-65.3076
31.372,-65.2771
31.373,-65.155
31.374,-65.3076
31.375,-65.3076
31.376,-65.2161
31.377,-65.2771
31.378,-65.2161
31.379,-65.2771
31.38,-65.1855
31.381,-65.2161
31.382,-65.3381
31.383,-65.3076
31.384,-65.3076
31.385,-65.3076
31.386,-65.3076
31.387,-65.3381
31.388,-65.2466
31.389,-65.155
31.39,-65.155
31.391,-65.1245
31.392,-65.1855
31.393,-65.1855
31.394,-65.155
31.395,-65.094
31.396,-65.0635
31.397,-65.2466
31.398,-65.155
31.399,-65.1245
31.4,-65.3381
31.401,-65.3076
31.402,-65.1855
31.403,-65.1245
31.404,-65.1855
31.405,-64.9719
31.406,-65.094
31.407,-65.0024
31.408,-65.0635
31.409,-65.033
31.41,-65.0024
31.411,-65.033
31.412,-64.9719
31.413,-64.9414
31.414,-65.1245
31.415,-65.0024
31.416,-65.0635
31.417,-65.0024
31.418,-65.2161
31.419,-65.0635
31.42,-65.0024
31.421,-65.033
31.422,-65.094
31.423,-65.0024
31.424,-65.0024
31.425,-65.0635
31.426,-65.0635
31.427,-65.033
31.428,-65.0024
31.429,-64.9109
31.43,-65.0635
31.431,-64.9109
31.432,-64.9109
31.433,-65.033
31.434,-65.1855
31.435,-64.9719
31.436,-64.9109
31.437,-65.0024
31.438,-65.033
31.439,-64.7583
31.44,-65.033
31.441,-64.9109
31.442,-64.8193
31.443,-64.8499
31.444,-64.7583
31.445,-64.8193
31.446,-64.8193
31.447,-64.6362
31.448,-64.9109
31.449,-64.8193
31.45,-64.8193
31.451,-64.8499
31.452,-64.9719
31.453,-64.7583
31.454,-64.8193
31.455,-64.7583
31.456,-64.8499
31.457,-64.7888
31.458,-64.8193
31.459,-64.7278
31.46,-64.7278
31.461,-64.7888
31.462,-64.7583
31.463,-64.7888
31.464,-64.6973
31.465,-64.6973
31.466,-64.7583
31.467,-64.8499
31.468,-64.7278
31.469,-64.6973
31.47,-64.7583
31.471,-64.7888
31.472,-64.6362
31.473,-64.7278
31.474,-64.6362
31.475,-64.6973
31.476,-64.5447
31.477,-64.7278
31.478,-64.5142
31.479,-64.5752
31.48,-64.6362
31.481,-64.7583
31.482,-64.6057
31.483,-64.7583
31.484,-64.6667
31.485,-64.7583
31.486,-64.6973
31.487,-64.6057
31.488,-64.5752
31.489,-64.5752
31.49,-64.4836
31.491,-64.6667
31.492,-64.6362
31.493,-64.5752
31.494,-64.5142
31.495,-64.5447
31.496,-64.5447
31.497,-64.6362
31.498,-64.5447
31.499,-64.7278
31.5,-64.6362
31.501,-64.6973
31.502,-64.6362
31.503,-64.6362
31.504,-64.5752
31.505,-64.5447
31.506,-64.4836
31.507,-64.5447
31.508,-64.6057
31.509,-64.4836
31.51,-64.5142
31.511,-64.4836
31.512,-64.5142
31.513,-64.4531
31.514,-64.6362
31.515,-64.4226
31.516,-64.5447
31.517,-64.6057
31.518,-64.6362
31.519,-64.6057
31.52,-64.5752
31.521,-64.4226
31.522,-64.4226
31.523,-64.5142
31.524,-64.3921
31.525,-64.5447
31.526,-64.4226
31.527,-64.5752
31.528,-64.3005
31.529,-64.4531
31.53,-64.5142
31.531,-64.4836
31.532,-64.4226
31.533,-64.5752
31.534,-64.3005
31.535,-64.3311
31.536,-64.3005
31.537,-64.4836
31.538,-64.3311
31.539,-64.3311
31.54,-64.3921
31.541,-64.5142
31.542,-64.3616
31.543,-64.3311
31.544,-64.3311
31.545,-64.2395
31.546,-64.3921
31.547,-64.3005
31.548,-64.3616
31.549,-64.3005
31.55,-64.3311
31.551,-64.3311
31.552,-64.27
31.553,-64.4531
31.554,-64.3311
31.555,-64.4531
31.556,-64.3616
31.557,-64.3005
31.558,-64.27
31.559,-64.1174
31.56,-64.3616
31.561,-64.1479
31.562,-64.3005
31.563,-64.1174
31.564,-64.2395
31.565,-64.209
31.566,-64.2395
31.567,-64.3616
31.568,-64.2395
31.569,-64.3616
31.57,-64.2395
31.571,-64.3616
31.572,-64.27
31.573,-64.2395
31.574,-64.209
31.575,-64.1479
31.576,-64.2395
31.577,-64.1174
31.578,-64.209
31.579,-64.0869
31.58,-64.1479
31.581,-64.2395
31.582,-64.3005
31.583,-64.3311
31.584,-64.0259
31.585,-64.209
31.586,-64.1785
31.587,-64.2395
31.588,-64.0564
31.589,-64.1174
31.59,-64.0869
31.591,-63.9954
31.592,-64.1479
31.593,-64.1174
31.594,-64.0869
31.595,-64.1479
31.596,-64.0869
31.597,-64.1479
31.598,-64.0259
31.599,-64.1785
31.6,-63.9038
31.601,-64.0869
31.602,-64.1479
31.603,-64.1479
31.604,-63.9954
31.605,-63.9648
31.606,-63.8733
31.607,-63.9038
31.608,-63.9954
31.609,-64.0564
31.61,-63.9648
31.611,-63.9954
31.612,-63.3545
31.613,-61.2488
31.614,-53.8635
31.615,34.3628
31.616,48.584
31.617,44.5862
31.618,43.9148
31.619,43.8843
31.62,43.8843
31.621,43.8538
31.622,43.8843
31.623,44.0674
31.624,44.1284
31.625,44.3115
31.626,44.4336
31.627,44.7998
31.628,44.8303
31.629,44.9219
31.63,45.0439
31.631,45.2271
31.632,45.166
31.633,45.3491
31.634,45.1965
31.635,45.166
31.636,45.0745
31.637,45.1965
31.638,45.1355
31.639,45.0745
31.64,44.9829
31.641,45.0134
31.642,44.9829
31.643,44.7998
31.644,44.9829
31.645,44.8608
31.646,44.7388
31.647,44.5557
31.648,44.4031
31.649,44.342
31.65,44.22
31.651,43.9758
31.652,43.9453
31.653,43.6096
31.654,43.4875
31.655,43.396
31.656,43.2739
31.657,43.1824
31.658,42.9993
31.659,42.8467
31.66,42.6025
31.661,42.511
31.662,42.3279
31.663,42.1143
31.664,41.8701
31.665,41.6565
31.666,41.5955
31.667,41.4429
31.668,41.3208
31.669,40.9851
31.67,40.8936
31.671,40.7104
31.672,40.4968
31.673,40.3748
31.674,40.0085
31.675,39.856
31.676,39.7949
31.677,39.6729
31.678,39.3677
31.679,39.1235
31.68,38.8794
31.681,38.6963
31.682,38.5437
31.683,38.2996
31.684,38.0554
31.685,37.8418
31.686,37.5977
31.687,37.3535
31.688,37.1704
31.689,37.0178
31.69,36.7126
31.691,36.4075
31.692,36.4075
31.693,36.1938
31.694,36.1023
31.695,35.7361
31.696,35.675
31.697,35.2478
31.698,35.0952
31.699,34.8816
31.7,34.6069
31.701,34.2712
31.702,34.1492
31.703,33.8745
31.704,33.6304
31.705,33.2642
31.706,33.1421
31.707,32.8674
31.708,32.7148
31.709,32.5317
31.71,32.1655
31.711,32.0435
31.712,31.7078
31.713,31.5552
31.714,31.1584
31.715,30.9448
31.716,30.6091
31.717,30.3345
31.718,30.2734
31.719,29.8462
31.72,29.7241
31.721,29.4495
31.722,29.2358
31.723,28.8391
31.724,28.656
31.725,28.2898
31.726,27.9846
31.727,27.7405
31.728,27.4353
31.729,27.2522
31.73,26.7944
31.731,26.5503
31.732,26.2146
31.733,25.8789
31.734,25.4822
31.735,25.177
31.736,24.9329
31.737,24.5361
31.738,24.1699
31.739,23.8953
31.74,23.5291
31.741,23.1934
31.742,22.9187
31.743,22.522
31.744,22.0947
31.745,21.8201
31.746,21.5149
31.747,20.9961
31.748,20.5994
31.749,20.3857
31.75,19.8975
31.751,19.4397
31.752,18.9819
31.753,18.7378
31.754,18.158
31.755,17.7917
31.756,17.4255
31.757,16.9678
31.758,16.4795
31.759,16.0828
31.76,15.6555
31.761,15.1978
31.762,14.6484
31.763,14.1296
31.764,13.6719
31.765,13.2446
31.766,12.7869
31.767,12.146
31.768,11.6577
31.769,10.8337
31.77,10.3149
31.771,9.79614
31.772,9.21631
31.773,8.36182
31.774,7.69043
31.775,7.04956
31.776,6.2561
31.777,5.49316
31.778,4.66919
31.779,4.11987
31.78,3.17383
31.781,2.19727
31.782,1.28174
31.783,0.305176
31.784,-0.732422
31.785,-1.77002
31.786,-2.74658
31.787,-3.8147
31.788,-4.94385
31.789,-6.22559
31.79,-7.53784
31.791,-8.81958
31.792,-10.2234
31.793,-11.4136
31.794,-12.97
31.795,-14.5264
31.796,-16.1743
31.797,-17.7002
31.798,-19.5313
31.799,-21.2097
31.8,-23.0408
31.801,-24.9023
31.802,-26.825
31.803,-28.717
31.804,-30.5176
31.805,-32.5928
31.806,-34.5764
31.807,-36.499
31.808,-38.5132
31.809,-40.4358
31.81,-42.3279
31.811,-44.1589
31.812,-45.8069
31.813,-47.6074
31.814,-49.408
31.815,-50.8118
31.816,-52.1545
31.817,-53.5889
31.818,-54.7485
31.819,-56.0608
31.82,-57.0374
31.821,-58.1055
31.822,-58.96
31.823,-59.7534
31.824,-60.4553
31.825,-60.8826
31.826,-61.6455
31.827,-62.0422
31.828,-62.6526
31.829,-63.0798
31.83,-63.5376
31.831,-63.8428
31.832,-64.209
31.833,-64.4836
31.834,-64.8193
31.835,-65.094
31.836,-65.2161
31.837,-65.4907
31.838,-65.6433
31.839,-65.8875
31.84,-65.9485
31.841,-66.0706
31.842,-66.1926
31.843,-66.3757
31.844,-66.4978
31.845,-66.4063
31.846,-66.8335
31.847,-66.8335
31.848,-66.8945
31.849,-66.8945
31.85,-67.1082
31.851,-67.1692
31.852,-67.1997
31.853,-67.3218
31.854,-67.3218
31.855,-67.3828
31.856,-67.4438
31.857,-67.4744
31.858,-67.3523
31.859,-67.5354
31.86,-67.5049
31.861,-67.627
31.862,-67.6575
31.863,-67.688
31.864,-67.7185
31.865,-67.749
31.866,-67.9321
31.867,-67.8406
31.868,-67.8406
31.869,-67.9016
31.87,-67.9321
31.871,-67.8101
31.872,-67.8711
31.873,-67.8711
31.874,-68.0542
31.875,-67.9016
31.876,-68.1152
31.877,-67.8711
31.878,-67.9626
31.879,-68.0237
31.88,-67.9932
31.881,-67.9932
31.882,-68.0542
31.883,-68.1763
31.884,-68.1458
31.885,-68.2068
31.886,-68.2068
31.887,-68.1152
31.888,-68.0237
31.889,-68.1458
31.89,-68.2068
31.891,-68.2678
31.892,-67.9932
31.893,-68.2068
31.894,-68.1763
31.895,-68.0847
31.896,-68.1763
31.897,-68.1458
31.898,-68.2983
31.899,-68.2678
31.9,-68.2373
31.901,-68.2678
31.902,-68.2068
31.903,-68.3289
31.904,-68.3594
31.905,-68.1763
31.906,-68.0542
31.907,-68.3594
31.908,-68.3594
31.909,-68.2068
31.91,-68.3289
31.911,-68.3594
31.912,-68.1763
31.913,-68.3594
31.914,-68.3899
31.915,-68.2678
31.916,-68.4204
31.917,-68.512
31.918,-68.4814
31.919,-68.4204
31.92,-68.4814
31.921,-68.4204
31.922,-68.4204
31.923,-68.3289
31.924,-68.3899
31.925,-68.3594
31.926,-68.2983
31.927,-68.4509
31.928,-68.3594
31.929,-68.3289
31.93,-68.3289
31.931,-68.4204
31.932,-68.4814
31.933,-68.512
31.934,-68.5425
31.935,-68.4204
31.936,-68.5425
31.937,-68.4814
31.938,-68.3289
31.939,-68.5425
31.94,-68.4509
31.941,-68.512
31.942,-68.4509
31.943,-68.4509
31.944,-68.4204
31.945,-68.3289
31.946,-68.512
31.947,-68.3899
31.948,-68.3289
31.949,-68.573
31.95,-68.4509
31.951,-68.4204
31.952,-68.4204
31.953,-68.6035
31.954,-68.4814
31.955,-68.3899
31.956,-68.3594
31.957,-68.3899
31.958,-68.4204
31.959,-68.3899
31.96,-68.4509
31.961,-68.3899
31.962,-68.2068
31.963,-68.4509
31.964,-68.512
31.965,-68.3594
31.966,-68.4204
31.967,-68.512
31.968,-68.4204
31.969,-68.4814
31.97,-68.512
31.971,-68.4814
31.972,-68.4814
31.973,-68.512
31.974,-68.4814
31.975,-68.4204
31.976,-68.4204
31.977,-68.3899
31.978,-68.3899
31.979,-68.3899
31.98,-68.4509
31.981,-68.5425
31.982,-68.3899
31.983,-68.4814
31.984,-68.4814
31.985,-68.573
31.986,-68.4204
31.987,-68.3289
31.988,-68.4509
31.989,-68.4204
31.99,-68.4204
31.991,-68.3594
31.992,-68.4814
31.993,-68.5425
31.994,-68.3594
31.995,-68.4204
31.996,-68.4204
31.997,-68.512
31.998,-68.4509
31.999,-68.3289
32,-68.4509
32.001,-68.2373
32.002,-68.4509
32.003,-68.5425
32.004,-68.4814
32.005,-68.4509
32.006,-68.3899
32.007,-68.4204
32.008,-68.4814
32.009,-68.2678
32.01,-68.4509
32.011,-68.3899
32.012,-68.2983
32.013,-68.3899
32.014,-68.3594
32.015,-68.2678
32.016,-68.4814
32.017,-68.4814
32.018,-68.512
32.019,-68.3594
32.02,-68.3899
32.021,-68.4814
32.022,-68.4204
32.023,-68.2678
32.024,-68.4204
32.025,-68.3899
32.026,-68.3594
32.027,-68.3594
32.028,-68.3289
32.029,-68.3594
32.03,-68.3289
32.031,-68.2983
32.032,-68.2678
32.033,-68.3594
32.034,-68.2678
32.035,-68.2678
32.036,-68.3594
32.037,-68.2678
32.038,-68.3289
32.039,-68.2373
32.04,-68.2373
32.041,-68.2678
32.042,-68.1763
32.043,-68.3289
32.044,-68.1763
32.045,-68.1763
32.046,-68.2678
32.047,-68.3289
32.048,-68.2983
32.049,-68.2068
32.05,-68.3594
32.051,-68.2373
32.052,-68.3594
32.053,-68.3594
32.054,-68.2678
32.055,-68.2983
32.056,-68.2983
32.057,-68.1458
32.058,-68.1763
32.059,-68.3899
32.06,-68.2678
32.061,-68.1458
32.062,-68.2068
32.063,-68.2373
32.064,-68.2983
32.065,-68.2068
32.066,-68.1458
32.067,-68.2068
32.068,-68.1458
32.069,-68.3289
32.07,-68.2068
32.071,-68.0542
32.072,-68.1763
32.073,-68.2678
32.074,-68.2068
32.075,-68.0847
32.076,-68.2068
32.077,-68.0542
32.078,-67.9932
32.079,-68.1763
32.08,-68.1152
32.081,-68.2068
32.082,-68.2068
32.083,-68.2068
32.084,-68.1763
32.085,-68.0237
32.086,-68.1763
32.087,-68.1152
32.088,-68.0542
32.089,-68.1152
32.09,-68.2373
32.091,-68.0847
32.092,-68.0542
32.093,-68.1152
32.094,-68.0847
32.095,-67.9932
32.096,-68.0847
32.097,-67.9932
32.098,-67.9321
32.099,-68.0542
32.1,-68.0237
32.101,-68.0847
32.102,-68.1458
32.103,-68.0847
32.104,-68.0542
32.105,-68.1763
32.106,-67.9932
32.107,-67.9016
32.108,-68.0542
32.109,-68.0237
32.11,-68.0542
32.111,-67.9626
32.112,-67.9016
32.113,-68.0542
32.114,-68.0542
32.115,-67.9626
32.116,-67.9626
32.117,-68.1458
32.118,-68.0237
32.119,-68.0237
32.12,-68.0542
32.121,-68.0237
32.122,-67.9626
32.123,-67.9016
32.124,-67.9016
32.125,-68.0542
32.126,-67.9626
32.127,-67.8101
32.128,-67.9321
32.129,-67.9626
32.13,-67.8711
32.131,-68.0237
32.132,-67.9626
32.133,-67.9932
32.134,-67.8406
32.135,-67.9016
32.136,-67.8711
32.137,-67.9016
32.138,-67.9321
32.139,-67.8406
32.14,-67.6575
32.141,-67.7795
32.142,-67.7185
32.143,-67.7795
32.144,-67.688
32.145,-67.749
32.146,-67.7795
32.147,-67.8711
32.148,-67.749
32.149,-67.7185
32.15,-67.9932
32.151,-67.8711
32.152,-67.7795
32.153,-67.749
32.154,-67.8711
32.155,-67.7795
32.156,-67.5964
32.157,-67.8101
32.158,-67.8101
32.159,-67.7795
32.16,-67.7795
32.161,-67.7185
32.162,-67.749
32.163,-67.7185
32.164,-67.7795
32.165,-67.627
32.166,-67.8406
32.167,-67.749
32.168,-67.627
32.169,-67.749
32.17,-67.688
32.171,-67.6575
32.172,-67.6575
32.173,-67.7795
32.174,-67.627
32.175,-67.7185
32.176,-67.688
32.177,-67.688
32.178,-67.688
32.179,-67.627
32.18,-67.5354
32.181,-67.627
32.182,-67.688
32.183,-67.8101
32.184,-67.5049
32.185,-67.627
32.186,-67.6575
32.187,-67.627
32.188,-67.6575
32.189,-67.5964
32.19,-67.4744
32.191,-67.6575
32.192,-67.5049
32.193,-67.5049
32.194,-67.3828
32.195,-67.5354
32.196,-67.5354
32.197,-67.5354
32.198,-67.2913
32.199,-67.627
32.2,-67.4744
32.201,-67.627
32.202,-67.627
32.203,-67.6575
32.204,-67.5049
32.205,-67.5659
32.206,-67.4133
32.207,-67.3828
32.208,-67.627
32.209,-67.4438
32.21,-67.4133
32.211,-67.5659
32.212,-67.5049
32.213,-67.4133
32.214,-67.4744
32.215,-67.4744
32.216,-67.3828
32.217,-67.4438
32.218,-67.5964
32.219,-67.3523
32.22,-67.3218
32.221,-67.3218
32.222,-67.3828
32.223,-67.3523
32.224,-67.4438
32.225,-67.3523
32.226,-67.2607
32.227,-67.4133
32.228,-67.3523
32.229,-67.3523
32.23,-67.4133
32.231,-67.3218
32.232,-67.3523
32.233,-67.3523
32.234,-67.3523
32.235,-67.3218
32.236,-67.3523
32.237,-67.4133
32.238,-67.3218
32.239,-67.2913
32.24,-67.1692
32.241,-67.1997
32.242,-67.2607
32.243,-67.2913
32.244,-67.1082
32.245,-67.1997
32.246,-67.1692
32.247,-67.2302
32.248,-67.1692
32.249,-67.1997
32.25,-67.2913
32.251,-67.1997
32.252,-67.2607
32.253,-67.1692
32.254,-67.1997
32.255,-67.1692
32.256,-67.1692
32.257,-67.2607
32.258,-67.1082
32.259,-67.2302
32.26,-67.1692
32.261,-67.0471
32.262,-67.0471
32.263,-67.2302
32.264,-67.0776
32.265,-67.1387
32.266,-67.1692
32.267,-67.1387
32.268,-67.1082
32.269,-67.1692
32.27,-67.1997
32.271,-67.1387
32.272,-66.9861
32.273,-67.0776
32.274,-67.1997
32.275,-67.0471
32.276,-67.0776
32.277,-66.9861
32.278,-66.9556
32.279,-67.0166
32.28,-67.0776
32.281,-66.864
32.282,-67.0471
32.283,-67.0776
32.284,-67.0166
32.285,-66.864
32.286,-66.9556
32.287,-66.8945
32.288,-66.8945
32.289,-66.864
32.29,-66.8335
32.291,-66.8945
32.292,-66.6809
32.293,-66.8335
32.294,-66.8335
32.295,-66.7419
32.296,-66.7725
32.297,-66.7419
32.298,-66.7725
32.299,-66.5588
32.3,-66.7725
32.301,-66.8945
32.302,-66.6504
32.303,-66.7419
32.304,-66.7419
32.305,-66.7725
32.306,-66.803
32.307,-66.803
32.308,-66.6809
32.309,-66.6809
32.31,-66.6199
32.311,-66.6809
32.312,-66.5588
32.313,-66.7114
32.314,-66.5283
32.315,-66.6504
32.316,-66.803
32.317,-66.6809
32.318,-66.7419
32.319,-66.7419
32.32,-66.803
32.321,-66.7419
32.322,-66.6504
32.323,-66.6809
32.324,-66.5283
32.325,-66.7419
32.326,-66.6199
32.327,-66.6809
32.328,-66.5894
32.329,-66.5894
32.33,-66.5588
32.331,-66.4673
32.332,-66.5894
32.333,-66.6504
32.334,-66.6809
32.335,-66.4673
32.336,-66.6199
32.337,-66.6504
32.338,-66.5588
32.339,-66.4978
32.34,-66.5283
32.341,-66.3452
32.342,-66.4063
32.343,-66.4673
32.344,-66.4063
32.345,-66.5283
32.346,-66.4978
32.347,-66.3757
32.348,-66.3757
32.349,-66.4673
32.35,-66.4673
32.351,-66.5588
32.352,-66.4368
32.353,-66.2842
32.354,-66.3147
32.355,-66.4673
32.356,-66.4368
32.357,-66.3757
32.358,-66.2537
32.359,-66.3452
32.36,-66.3757
32.361,-66.2842
32.362,-66.2231
32.363,-66.3452
32.364,-66.3757
32.365,-66.2842
32.366,-66.3452
32.367,-66.2537
32.368,-66.3757
32.369,-66.3452
32.37,-66.2537
32.371,-66.2537
32.372,-66.2537
32.373,-66.1926
32.374,-66.2231
32.375,-66.3147
32.376,-66.1316
32.377,-66.1621
32.378,-66.2842
32.379,-66.1316
32.38,-66.1926
32.381,-66.1926
32.382,-66.1621
32.383,-66.2537
32.384,-66.2537
32.385,-66.2231
32.386,-66.1926
32.387,-66.1926
32.388,-66.0095
32.389,-66.1316
32.39,-66.04
32.391,-66.1316
32.392,-66.0706
32.393,-65.918
32.394,-66.04
32.395,-66.04
32.396,-65.979
32.397,-65.979
32.398,-66.04
32.399,-65.9485
32.4,-66.0706
32.401,-65.918
32.402,-66.04
32.403,-66.0706
32.404,-65.979
32.405,-65.9485
32.406,-65.7043
32.407,-65.8875
32.408,-65.8875
32.409,-65.7349
32.41,-65.8264
32.411,-65.9485
32.412,-65.8569
32.413,-65.7043
32.414,-65.7654
32.415,-65.8264
32.416,-65.8875
32.417,-65.9485
32.418,-65.7043
32.419,-65.8264
32.42,-65.9485
32.421,-65.8569
32.422,-65.8264
32.423,-65.7959
32.424,-65.6738
32.425,-65.8264
32.426,-65.7043
32.427,-65.6433
32.428,-65.7349
32.429,-65.7043
32.43,-65.8264
32.431,-65.6738
32.432,-65.7654
32.433,-65.8264
32.434,-65.7654
32.435,-65.6738
32.436,-65.8264
32.437,-65.7654
32.438,-65.7043
32.439,-65.7654
32.44,-65.6738
32.441,-65.5823
32.442,-65.6738
32.443,-65.5518
32.444,-65.7043
32.445,-65.6433
32.446,-65.7349
32.447,-65.7043
32.448,-65.5518
32.449,-65.6128
32.45,-65.7349
32.451,-65.6433
32.452,-65.3992
32.453,-65.6128
32.454,-65.6128
32.455,-65.4602
32.456,-65.4907
32.457,-65.7043
32.458,-65.4297
32.459,-65.6738
32.46,-65.5212
32.461,-65.3687
32.462,-65.3687
32.463,-65.4907
32.464,-65.5518
32.465,-65.3992
32.466,-65.5212
32.467,-65.6128
32.468,-65.6433
32.469,-65.5212
32.47,-65.5518
32.471,-65.4297
32.472,-65.5823
32.473,-65.5518
32.474,-65.3992
32.475,-65.4602
32.476,-65.3381
32.477,-65.3687
32.478,-65.4297
32.479,-65.3992
32.48,-65.4602
32.481,-65.4297
32.482,-65.2466
32.483,-65.5518
32.484,-65.3076
32.485,-65.4602
32.486,-65.4907
32.487,-65.4297
32.488,-65.3381
32.489,-65.3687
32.49,-65.3992
32.491,-65.3076
32.492,-65.4297
32.493,-65.3076
32.494,-65.3687
32.495,-65.3076
32.496,-65.3992
32.497,-65.2771
32.498,-65.3381
32.499,-65.3076
32.5,-65.3381
32.501,-65.3076
32.502,-65.3381
32.503,-65.3992
32.504,-65.3076
32.505,-65.2771
32.506,-65.1855
32.507,-65.2466
32.508,-65.155
32.509,-65.3076
32.51,-65.1245
32.511,-65.0635
32.512,-65.2161
32.513,-65.2161
32.514,-65.1855
32.515,-65.1245
32.516,-65.155
32.517,-65.2161
32.518,-65.155
32.519,-65.2771
32.52,-65.155
32.521,-65.155
32.522,-65.2161
32.523,-65.2161
32.524,-65.2771
32.525,-65.3381
32.526,-65.1245
32.527,-65.1855
32.528,-65.1855
32.529,-65.033
32.53,-65.094
32.531,-65.0635
32.532,-65.094
32.533,-65.2161
32.534,-65.2161
32.535,-65.0635
32.536,-65.1855
32.537,-65.155
32.538,-65.155
32.539,-65.0635
32.54,-65.033
32.541,-65.155
32.542,-65.094
32.543,-65.094
32.544,-65.0635
